date,close,high,low,open,volume,trend,rsi,rsi_fast_k,rsi_fast_d,williams_r,macd,macd_signal,macd_hist,ma_20,ma_50,ma_65,ma_200,bb_upp,bb_mid,bb_low,ppo,mom,roc,ema_20,ema_50,ema_65,ema_200
2014-10-10,190.54,193.65,190.49,192.69,221908954,198.52305475622293,37.72306871347732,0.0,41.4770216255769,-99.45652173913062,-1.5252744492063073,-0.8544703868227361,-0.6708040623835712,197.14855000000003,197.36372200000005,197.32886153846135,190.5818904999999,198.47782547661808,193.8939999999998,189.31017452338153,-1.2805375441180156,-7.360000000000014,-3.7190500252652914,196.19252524134495,196.92980169426676,196.6040744849638,190.13285949444668
2014-10-13,187.4099,191.15,187.3,190.46,230938833,198.12095874751827,33.698813811258546,0.0,8.143688292243572,-99.11299435028263,-2.025881453394277,-1.0887526001370442,-0.9371288532572326,196.56999500000003,197.26192000000006,197.18732153846133,190.59966499999987,198.2365302601907,192.11797999999982,185.99942973980893,-1.3940681935657722,-10.130099999999999,-5.128125949174855,195.35608474216923,196.55647221606023,196.3254631369346,190.10576537012383
2014-10-14,187.7,189.82,187.04,188.42,215846527,197.62805657132589,34.3817327177565,5.289126330352449,1.7630421101175433,-94.50457951706915,-2.3718660697421967,-1.3453752940580748,-1.026490775684122,195.93099500000002,197.1381200000001,197.03501384615365,190.61893999999987,197.86615138025178,191.00597999999982,184.14580861974787,-1.577571755070177,-9.320000000000022,-4.730484214800534,194.6269338143436,196.2091595801363,196.0640854661184,190.081827406242
2014-10-15,186.43,187.694,181.92,185.16,380714598,197.04248736170402,32.82373018706337,0.0,1.7630421101175433,-72.61687917425611,-2.7172173666558876,-1.6197437085776374,-1.0974736580782503,195.21499500000002,197.0265200000001,196.8688599999998,190.63198999999986,193.62668572162036,188.96397999999982,184.30127427837928,-1.80063193046864,-7.9199999999999875,-4.0751222022124995,193.8462734510728,195.8256631260133,195.77214348229663,190.04549081513514
2014-10-16,186.27,187.58,182.89,183.06,270391488,196.53152260810066,32.627656669981334,0.0,1.7630421101175433,-73.44322344322333,-2.9695898372673923,-1.8897129343155883,-1.079876902951804,194.437495,196.9105200000001,196.6890138461537,190.63988999999984,190.74283561106546,187.6699799999998,184.59712438893416,-1.99198262426939,-8.109999999999985,-4.172239942380895,193.12472359858967,195.45093123871865,195.48419974040885,190.0079237423477
2014-10-17,188.47,189.75,187.62,188.42,214624921,196.1285933315088,37.989059237249535,100.0,33.33333333333339,-60.01221001221,-2.9579775012819027,-2.1033658477088513,-0.8546116535730515,193.825995,196.85932000000008,196.57762923076908,190.66763999999984,188.8928279973466,187.25597999999982,185.61913200265306,-2.01454201016443,-8.050000000000011,-4.09627518827601,192.68141658920018,195.17716922935713,195.27164823312373,189.99262101854325
2014-10-20,190.3,190.45,188.07,188.13,130010813,195.9012386822807,42.02845532842426,100.0,66.66666666666673,-46.55612244897946,-2.7691874659510347,-2.236530171357288,-0.5326572945937467,193.383495,196.80052000000006,196.4636307692306,190.70471499999985,190.7897970160332,187.83399999999983,184.87820298396647,-2.0182481384429316,-5.989999999999981,-3.0516073157063395,192.45461500927635,194.98590769095097,195.12099222605937,189.9956795158712
2014-10-21,194.07,194.2,191.48,191.68,154948579,195.84992986289475,49.20384680421665,100.0,100.00000000000006,-22.512755102040813,-2.2889766124473567,-2.2470194595753017,-0.04195715287205504,193.18649500000004,196.80602000000007,196.41332307692292,190.76326499999985,194.88209941030374,189.1079999999998,183.33390058969587,-2.028050404926123,0.8100000000000023,0.419124495498302,192.6084611988691,194.94998974228622,195.08914397678484,190.03622001820082
2014-10-22,192.69,194.91,192.61,194.41,151822409,195.8147161989852,46.96404123835607,86.27543995893028,95.42514665297682,-31.313775510204046,-1.9967433042898222,-2.1969642285182056,0.20022092422838345,192.84299500000003,196.78922000000006,196.32855384615368,190.80931499999986,195.98116002263228,190.35999999999981,184.73883997736735,-2.0313723371539854,-3.9499999999999886,-2.0087469487388043,192.6162267989768,194.8613626935691,195.016442644155,190.062625789164
2014-10-23,194.93,196.2,194.26,194.62,154944169,195.7335997409579,50.791387119106226,100.0,95.42514665297682,-17.028061224489708,-1.5663412160833161,-2.0708396260312276,0.5044984099479115,192.77249500000002,196.79102000000006,196.27147692307676,190.86636499999986,196.87985797617893,192.0919999999998,187.3041420238207,-1.8468533846268997,2.1899999999999977,1.1362457196222975,192.8365861514552,194.8640543526448,195.0138231700897,190.11105737335143
2014-10-24,196.43,196.49,194.49,195.25,117927286,195.5758744652406,53.17337621415239,100.0,95.42514665297682,-3.266666666666538,-1.0916234408094567,-1.8749963889868735,0.7833729481774168,192.69899500000002,196.80442000000005,196.23732307692293,190.93031499999987,197.84875881654804,193.68399999999983,189.5192411834516,-1.751019066316385,5.890000000000015,3.0912144431615385,193.1788160417928,194.92546398587442,195.0567376194809,190.17393242436285
2014-10-27,196.16,196.45,195.03,195.73,82953689,195.34804608957216,52.690120787250784,91.34068240721238,97.1135608024042,-5.066666666666606,-0.7287918682637269,-1.6457554848422442,0.9169636165785173,192.629995,196.8132200000001,196.21332307692293,190.99041499999987,197.61175325456423,194.85599999999982,192.1002467454354,-1.515544587137977,8.750100000000003,4.6689635926383755,193.46273832352682,194.97387716289896,195.09016981282997,190.23349528581198
2014-10-28,198.41,198.42,196.73,196.82,106735936,195.13980650575368,56.18327356205914,100.0,97.1135608024042,-0.060606060606005485,-0.25672961777047476,-1.3679503114278904,1.1112206936574156,192.699495,196.83422000000007,196.22270769230755,191.0740399999999,199.49109118552238,195.72399999999982,191.95690881447726,-1.1627830385683684,10.710000000000008,5.705913692061815,193.93390610223855,195.1086270780794,195.1907707275927,190.31485354167455
2014-10-29,198.11,199.12,196.8,198.55,142557417,194.90707946273213,55.60702410924044,87.60199870862114,92.9808937052779,-5.872093023255755,0.09211379350225002,-1.0759374904418624,1.1680512839441124,192.887495,196.8286200000001,196.24055384615372,191.14623999999992,199.39276768783517,196.80799999999982,194.22323231216447,-0.704794814457329,11.680000000000007,6.265086091294325,194.3316293305968,195.22632797697824,195.27923222069595,190.39241718802606
2014-10-30,199.38,199.95,197.4,197.58,113329976,194.65114811950778,57.547317842462256,100.0,95.86733290287377,-3.161397670549047,0.4656849699295549,-0.7676129983675789,1.233297968297134,193.137495,196.83782000000008,196.2774769230768,191.2198399999999,200.14407113551687,197.69799999999984,195.2519288644828,-0.19916023579034073,13.109999999999985,7.038170397809629,194.81242653720662,195.38921707592027,195.40349791097788,190.48184587272232
2014-10-31,201.66,201.82,200.77,201.78,146902554,194.47815770030192,60.786231173246875,100.0,95.86733290287377,-0.8040201005024952,0.9349423307209861,-0.42710193254986584,1.3620442632708518,193.394495,196.88102000000006,196.40932307692293,191.3060399999999,202.33266214625857,198.74399999999986,195.15533785374114,0.34961353158421943,13.189999999999998,6.998461293574576,195.464576390806,195.63513013176654,195.59308888337247,190.59307128692407
2014-11-03,201.77,202.45,201.305,201.92,93734143,194.3289313298598,60.9375829550587,100.0,100.00000000000006,-3.31222601071592,1.3007144244382687,-0.08153866115223896,1.3822530855905075,193.668495,196.93262000000007,196.55193846153833,191.3967149999999,203.00074975078047,199.86599999999984,196.73125024921922,0.9377901892896248,11.469999999999999,6.027325275880191,196.06509292501497,195.87571326385412,195.78026800811875,190.7042845079497
2014-11-04,201.07,201.6,200.06,201.23,93342777,194.26457974899583,59.40179839567169,65.20498270439468,88.40166090146495,-7.0552147239263565,1.5166245898926718,0.23809398905674317,1.2785306008359285,194.05899500000004,196.95002000000005,196.66239999999988,191.4811649999999,203.25427449660944,200.39799999999985,197.54172550339027,1.4075486788221339,7.0,3.606945947338591,196.5417507416802,196.07941078291867,195.94056291696364,190.8074259556318
2014-11-05,202.34,202.59,201.45,202.54,91708574,194.37426150146524,61.26610901855105,99.99999999999999,88.40166090146495,-1.6700066800267201,1.7698120461330973,0.544437600472014,1.2253744456610833,194.34399500000004,196.99022000000005,196.82132307692294,191.57136499999987,203.2749052168854,201.24399999999986,199.21309478311431,1.816613061581978,9.650000000000006,5.008044008511092,197.09396495675827,196.3249240855493,196.13448525281322,190.92217793617277
2014-11-06,203.15,203.26,201.64,202.39,107089076,194.5505753747492,62.42454857272528,100.0,88.40166090146495,-0.7241606319946362,2.0126248731461374,0.8380750550068387,1.1745498181392988,194.86449500000006,197.04822000000004,196.9917846153845,191.67316499999987,203.40412374987375,201.99799999999988,200.591876250126,2.0280442413319366,8.219999999999999,4.216898373775191,197.67073019897177,196.5925741214101,196.34707660878857,191.04384780745463
2014-11-07,203.34,203.5999,202.61,203.17,89539712,194.85816572318842,62.69999435472968,99.99999999999999,100.00000000000006,-2.144407132071944,2.1950836421945894,1.1094767724443888,1.0856068697502006,195.50449500000008,197.11222000000006,197.1811692307691,191.79541499999985,204.02957541854155,202.3339999999999,200.63842458145822,2.3025333650349906,6.909999999999997,3.517792597872016,198.21066065621255,196.8571790578254,196.5589833782192,191.1661975805148
2014-11-10,203.98,204.04,203.13,203.38,66318964,195.19266414855076,63.64492457193423,100.0,100.00000000000006,-0.5249343832021206,2.3640746020793415,1.3603963383713793,1.0036782637079622,196.33300000000006,197.17762000000005,197.34639999999985,191.92526499999985,204.777623341173,202.7759999999999,200.77437665882678,2.5381283358604025,7.819999999999993,3.986541598694937,198.76012154609708,197.1365053692832,196.78386266978833,191.2936981021017
2014-11-11,204.175,204.31,203.65,204.055,54499375,195.59625652173912,63.93792789717707,100.00000000000001,100.00000000000006,-1.3432835820894602,2.485089461224618,1.585334962942027,0.8997544982825909,197.15675000000007,197.24892000000003,197.50609230769214,192.05078999999986,204.70135577966383,203.39699999999988,202.09264422033593,2.708919461819083,5.765000000000015,2.9055995161534343,199.2758242559926,197.41252476656624,197.0078365282796,191.42187026028975
2014-11-12,203.96,204.24,203.31,203.35,90120295,196.08645217391302,63.3454080793872,50.035106050492985,83.34503535016438,-3.5641547861506577,2.5344305678344483,1.7751540839205113,0.759276483913937,198.0332500000001,197.31812000000002,197.66655384615368,192.18383999999986,204.52175963931742,203.7209999999999,202.92024036068236,2.8247564068845943,5.849999999999994,2.952904951794455,199.72193623161235,197.6692885012107,197.21850814863475,191.5466277701376
2014-11-13,204.19,204.83,203.21,204.16,85357918,196.51905007246373,63.7239638923157,71.19133134421666,73.7421457982366,-6.530612244898102,2.562553308707294,1.9326339288778678,0.629919379829426,198.92925000000008,197.39771800000003,197.81039999999982,192.30863999999985,204.5481090371404,203.92899999999992,203.30989096285944,2.9179142753942817,4.810000000000002,2.4124786839201606,200.14746611431593,197.9250026776338,197.429765477464,191.67243246894222
2014-11-14,204.24,204.49,203.72,204.1,80417514,197.06061972826086,63.809493161062534,64.86753772810079,62.03132504093687,-7.283950617283972,2.559372512425824,2.057981645587459,0.5013908668383653,199.7177500000001,197.460318,197.94086153846135,192.43893999999986,204.34037847768084,204.1089999999999,203.87762152231895,2.946152063660338,2.5800000000000125,1.2793811365665153,200.53723124628584,198.1726496314521,197.63613622057116,191.79748289213683
2014-11-17,204.37,204.58,203.65,203.85,80440954,197.50021710144927,64.04152412895505,98.30234377824175,78.12040428351979,-5.728518057285279,2.538084167619246,2.1540021499938162,0.3840820176254298,200.4212500000001,197.535918,198.0739384615383,192.58993999999987,204.45229983025476,204.1869999999999,203.92170016974504,2.879437693753158,2.5999999999999943,1.2885959260544144,200.90225684187766,198.41568297923828,197.84019269873568,191.9225825648519
2014-11-18,205.55,205.92,204.44,204.44,76068107,198.03844708333332,66.11713736333876,100.0,87.72329383544758,-4.342723004694565,2.586612283025829,2.2405241766002186,0.3460881064256105,200.9952500000001,197.66051800000002,198.1999384615383,192.7407649999999,205.58181427026688,204.4619999999999,203.34218572973293,2.6808385946835322,4.480000000000018,2.2280797732133095,201.34489904741312,198.69546011730736,198.0738232230164,192.05817875823647
2014-11-19,205.22,205.55,204.3,205.31,82373009,198.47822980769234,65.01242341361552,41.492977953714814,79.93177391065225,-11.945392491467413,2.568831036885399,2.306185548657255,0.26264548822814415,201.62175000000008,197.763518,198.30501538461522,192.8910149999999,205.83561312399573,204.71399999999988,203.59238687600404,2.477485971340323,2.8799999999999955,1.4233468419492024,201.71395628099282,198.95132442643256,198.29037403444016,192.1891421536769
2014-11-20,205.58,205.71,204.18,204.26,72840326,198.82353330484332,65.67108275790584,68.41840797538758,69.97046197636753,-5.802047781569554,2.5543433820815267,2.3558171153421092,0.19852626673941742,202.1542500000001,197.86911800000001,198.40747692307673,193.0315149999999,206.14490242429423,204.99199999999988,203.83909757570552,2.2876377417435902,2.430000000000007,1.1961604725572172,202.08215092089827,199.21127248814108,198.51127179097227,192.32238452030697
2014-11-21,206.68,207.8445,205.98,207.64,142327285,199.1282531379732,67.63102180173071,100.0,69.97046197636753,-14.959213822339297,2.6016326168411013,2.4049802156419076,0.1966524011991937,202.6667500000001,198.02011800000002,198.51793846153828,193.1665149999999,206.96447970680583,205.47999999999988,203.99552029319392,2.0674251111996718,3.3400000000000034,1.6425690960952144,202.52004130938414,199.50416376311594,198.75880900942767,192.46524636587606
2014-11-24,207.26,207.39,206.91,207.17,65880759,199.3928843750439,68.62522417033131,100.0,89.47280265846261,-9.140667761357694,2.655302158412354,2.455044604195997,0.20025755421635738,203.2217500000001,198.18569800000006,198.6420923076921,193.30276499999988,207.61247225767923,206.0579999999999,204.50352774232059,1.8709546635456775,3.280000000000001,1.6080007843906285,202.97146594658565,199.80831420377805,199.01642085762683,192.61245784482256
2014-11-25,207.11,207.79,206.8,207.54,79108301,199.652453083379,68.05617083452431,79.37667686870978,93.12555895623666,-11.838181964702944,2.6551252789207638,2.4950607391409503,0.1600645397798135,203.65675000000013,198.31829800000006,198.7483999999998,193.4284149999999,208.01496808477245,206.3699999999999,204.72503191522733,1.7002250996427917,2.9350000000000023,1.4374923472511236,203.36561204691083,200.09465482323773,199.26168083163813,192.75671199562035
2014-11-26,207.64,207.76,207.03,207.29,62167832,199.90795562132536,69.01187931844397,100.0,93.12555895623666,-3.9067723755855277,2.6670080624652712,2.5294502038058146,0.13755785865945658,204.13325000000012,198.45609800000005,198.86086153846134,193.55626499999988,208.2686434179179,206.8539999999999,205.4393565820819,1.5886016040501927,3.6799999999999784,1.8042753481074536,203.7726966138717,200.39055071252253,199.51556929128546,192.90480441357437
2014-11-28,207.2,207.87,206.91,207.49,57890088,200.1475674035966,67.25352370531343,0.0,59.792225622903324,-14.135021097046723,2.610824966239875,2.545725156292627,0.06509980994724796,204.5242500000001,198.56369800000007,198.96778461538443,193.67721499999985,207.7933243046459,207.17799999999988,206.56267569535387,1.4333781135610275,3.009999999999991,1.4741172437435779,204.09910646016962,200.65758793948243,199.74843082791318,193.0470451656781
2014-12-01,205.76,206.54,205.38,206.4,103968354,200.52990016801078,61.82670664522508,0.0,33.3333333333334,-45.27896995708187,2.422182084966522,2.521016542027406,-0.0988344570608839,204.7292500000001,198.66489800000008,199.05424615384598,193.78591499999987,208.2798366925525,206.99399999999986,205.70816330744722,1.2993082907657767,1.5199999999999818,0.7442224833529076,204.25728679729633,200.85768253009095,199.93059959070368,193.17354222870617
2014-12-02,207.085,207.34,205.782,205.81,74507192,201.04024747983874,64.59389116010345,34.15291193224663,11.38430397741561,-16.8454935622317,2.3524797468182896,2.487309182985583,-0.13482943616729326,204.99500000000006,198.82359800000006,199.1523230769229,193.90013999999988,208.22331641604256,206.9589999999999,205.69468358395721,1.2139332513752772,2.7150000000000034,1.3284728678377489,204.52659281660144,201.10189105832268,200.1473996031066,193.31196469409218
2014-12-03,207.89,208.15,207.1,207.3,68951968,201.620953125,66.16256384763558,52.605672527238546,28.919528153161792,-5.263157894737236,2.3352772910403985,2.456902804596546,-0.1216255135561477,205.33600000000007,199.02119800000003,199.2643230769229,194.0244899999999,208.59023557438806,207.11499999999987,205.63976442561167,1.1392399895486258,2.339999999999975,1.13840914619312,204.84691731025845,201.36809140897668,200.38202385755793,193.4570197717629
2014-12-04,207.66,208.265,206.7,207.54,91316591,202.32294304435484,65.29255009790522,54.9665208960874,47.24170178519093,-13.109425785481957,2.276839158552974,2.420890075387832,-0.14405091683485782,205.60200000000003,199.18319800000006,199.37447692307674,194.14228999999992,208.60000506412084,207.11899999999986,205.63799493587888,1.097349632675414,2.4399999999999977,1.188967936848262,205.11482994737668,201.61483292235013,200.60256858914707,193.5983429581135
2014-12-05,208.0,208.47,207.55,207.87,91025470,203.0690247311828,65.98848284218445,93.8523204567655,67.14150462669721,-9.75103734439833,2.2322299190422825,2.383158044118722,-0.15092812507643938,205.84450000000007,199.41639800000004,199.49432153846135,194.26283999999993,208.92419178212307,207.27899999999985,205.63380821787663,1.0092916981145965,2.4199999999999875,1.1771573110224587,205.38960804762652,201.86523163127757,200.82673317735473,193.74164302818204
2014-12-08,206.61,208.12,205.93,207.52,108588152,203.66460120967741,60.746694346833294,0.0,49.60628045095103,-43.3566433566431,2.0609579516873,2.3187180256324376,-0.2577600739451378,206.00800000000004,199.59059800000006,199.57893692307672,194.37133999999992,208.49934089700923,207.4489999999999,206.39865910299056,0.9288320905573435,-0.06999999999999318,-0.03386878265918547,205.50583585261447,202.05130097907062,201.00198368713185,193.86968638113547
2014-12-09,206.47,206.6,203.91,204.37,125180054,204.1425193548387,60.23937498540604,0.0,31.2841068189219,-43.859649122807,1.8921157214041955,2.233397564786789,-0.3412818433825935,206.13250000000002,199.76919800000005,199.66939846153826,194.47948999999994,208.63116512362606,207.32599999999988,206.0208348763737,0.8740141992769068,-0.789999999999992,-0.38116375566920047,205.59766100950833,202.22458329361686,201.16768115115815,193.99506263604954
2014-12-10,203.1601,205.98,202.93,205.91,159856394,204.26991791666663,49.87377864222376,0.0,6.631732200427602e-14,-95.84657039711203,1.4742317435880068,2.0815644005470326,-0.6073326569590258,206.08175500000002,199.892,199.7284769230767,194.57104049999995,209.80832057117416,206.3800199999999,202.9517194288256,0.7049276136830579,-3.9499000000000137,-1.9071507894355744,205.3655123419361,202.26127022327896,201.22805747991094,194.0862570376809
2014-12-11,204.19,206.19,203.71,203.88,159012805,204.3816730208333,52.54816079517586,17.821935251942033,5.940645083980744,-77.25631768953082,1.2121866698734607,1.9076888544123183,-0.6955021845388576,206.093255,200.08880000000002,199.79186153846135,194.66289049999995,209.20069947988907,205.68601999999987,202.17134052011068,0.5216221952813667,-3.4499999999999886,-1.661529570410325,205.25355878556124,202.33690668511116,201.31781331385304,194.18679179352486
2014-12-12,200.89,203.819,200.85,202.64,202330191,204.54459633400535,44.534196623709114,0.0,5.940645083980744,-99.475065616798,0.7298187440871686,1.6721148323472883,-0.9422960882601197,205.92825499999998,200.21900000000002,199.80093846153827,194.73589049999995,208.55149937211954,204.26401999999987,199.9765406278802,0.29660266992046574,-6.310000000000002,-3.0453667953667996,204.83798175836492,202.28016524647936,201.3048492740393,194.253490382644
2014-12-15,199.51,202.53,198.78,201.98,189965750,204.65163222782252,41.73259241399977,0.0,5.940645083980744,-92.46646026831796,0.23349266269804048,1.3843903984174388,-1.1508977357193984,205.691755,200.27880000000002,199.80678461538443,194.80854049999994,207.74244286520477,202.84401999999986,197.94559713479495,0.03498903336402644,-6.25,-3.0375194401244143,204.33055492423492,202.17153131524486,201.25045990209873,194.30579396092614
2014-12-16,197.91,202.395,197.86,198.58,259543848,204.72498182056447,38.75695443950663,0.0,6.631732200427602e-14,-99.52874646559866,-0.2856630154580557,1.05037971564234,-1.3360427311003957,205.36875500000002,200.31119999999999,199.79030769230752,194.86019049999996,205.73943017127883,201.13201999999984,196.52460982872086,-0.240623004863629,-9.175000000000011,-4.430547842673304,203.7190735028792,202.00441244013723,201.14923384445936,194.34165670758358
2014-12-17,201.79,202.34,198.29,198.44,253910092,204.78983215684093,48.187327253645456,81.35660352836223,27.118867842787477,-62.959472196041624,-0.3796378286520792,0.7643762067834561,-1.1440140354355353,205.180755,200.4818,199.81046153846137,194.93039049999996,205.0987244664017,200.85799999999986,196.61727553359802,-0.3610135451927715,-6.099999999999994,-2.934244071383907,203.53535221689071,201.99600410915144,201.16865100068787,194.41576957616485
2014-12-18,206.78,212.97,203.92,204.74,257633887,204.89087878468135,57.124948595198845,100.0,60.45220117612081,-40.96624751819989,-0.05087578396188519,0.6013258086343878,-0.652201592596273,205.258755,200.68460000000002,199.90323076923062,195.02339049999995,207.38305718301297,201.37599999999983,195.3689428169867,-0.42207878074237165,-0.8799999999999955,-0.42376962342289826,203.84436629147254,202.1836117911455,201.3386918794549,194.5387967445612
2014-12-19,206.52,207.33,205.6109,206.43,245084590,205.00120417980293,56.58955712549593,97.2877688092984,92.88145744588694,-42.686962276637956,0.18654035685193548,0.5183687182778973,-0.33182836142596184,205.30575500000003,200.96020000000004,199.97553846153832,195.11469049999994,209.71260774137642,202.50199999999984,195.29139225862326,-0.5254949749357235,-1.4799999999999898,-0.7115384615384523,204.09918854942754,202.35366623070843,201.49570121644112,194.65801269735164
2014-12-22,207.47,207.47,206.46,206.75,148318934,205.1418917711184,58.099939561155324,100.0,99.09592293643284,-36.399735274652585,0.4462078135368017,0.5039365373296782,-0.057728723792876524,205.34525500000004,201.2988,200.07969230769214,195.21124049999992,211.4722230923166,204.09399999999985,196.7157769076831,-0.5943232860703385,0.8599999999999852,0.4162431634480379,204.4202182113868,202.55430677068065,201.67674057351866,194.7854951580745
2014-12-23,207.75,208.23,207.3991,208.17,122167931,205.29876684676438,58.547400674985006,99.99999999999999,99.09592293643284,-34.54665784248844,0.6669021706142644,0.5365296639865955,0.13037250662766886,205.36975500000003,201.705602,200.21199999999985,195.31384049999988,210.4261338201301,206.06199999999984,201.69786617986958,-0.6697775044164878,1.2800000000000011,0.6199447861674923,204.73734028649284,202.75805944634024,201.86077873795747,194.91449520625287
2014-12-24,207.77,208.34,207.72,208.02,42963399,205.44701915901504,58.58065837413309,100.0,100.00000000000004,-34.41429516876237,0.8338062717933212,0.5959849855479407,0.23782128624538057,205.402755,202.107002,200.3621538461537,195.4162904999999,208.28650571216656,207.25799999999987,206.22949428783318,-0.6859387893839376,4.60990000000001,2.269097130785047,205.02616502111258,202.95460613471906,202.03984604892847,195.04241067683742
2014-12-26,208.44,208.85,208.25,208.31,57326703,205.59265959031342,59.72024783264859,100.0,100.00000000000004,-29.980145598941135,1.0085168209017752,0.6784913526187075,0.33002546828306767,205.44275500000003,202.547202,200.49876923076908,195.53259049999988,208.83572870239496,207.58999999999986,206.34427129760476,-0.6597969279631477,4.25,2.0813947793721477,205.351292161959,203.16971961963205,202.23379010805183,195.17572002333654
2014-12-29,208.72,208.97,208.14,208.22,79643948,205.68622640618727,60.20193690223492,100.0,100.00000000000004,-28.127068166776997,1.1562414183981105,0.7740413657745882,0.3822000526235223,205.51875500000006,202.99620199999998,200.68923076923062,195.6528904999999,208.9697020804104,208.0299999999999,207.09029791958937,-0.49967377917322253,7.8300000000000125,3.897655433321723,205.67212147986768,203.38737767376412,202.43034192295934,195.3104889783282
2014-12-30,207.6,208.37,207.51,208.21,73540761,205.74163695797102,57.31596564493577,0.0,66.6666666666667,-35.53937789543355,1.1694587934348704,0.8531248513066446,0.31633394212822574,205.61075500000007,203.378802,200.8384615384614,195.75924049999986,208.9376892876486,208.05599999999987,207.17431071235114,-0.39921501446375646,8.090000000000003,4.054934589744885,205.85572895797551,203.55257854930278,202.5869982283242,195.43277267008614
2014-12-31,205.54,208.19,205.39,207.99,130333829,205.7018575872859,52.448117369223766,0.0,33.33333333333337,-49.17273328921254,1.0021566366296781,0.8829312083712513,0.11922542825842686,205.53350500000005,203.68360200000004,200.9615384615383,195.84864049999985,209.84675972732,207.61399999999986,205.38124027267972,-0.1897805910737832,7.6299999999999955,3.8552877570612987,205.82565953340642,203.63051664540856,202.6764831304962,195.53334209625444
2015-01-02,205.43,206.88,204.18,206.38,121465865,205.6542663438735,52.19893065394952,0.0,3.789561257387201e-14,-49.90072799470549,0.8508839310229916,0.8765217529015994,-0.025637821878607747,205.41050500000006,203.91080200000005,201.09092307692293,195.94249049999985,209.9576785022379,207.14599999999987,204.33432149776183,0.08406506293370611,3.640000000000015,1.8038554933346607,205.787977673082,203.7010846200984,202.75992303563268,195.6318163042519
2015-01-05,201.72,204.37,201.35,204.17,169632646,205.47402498682476,44.66502492765534,0.0,3.789561257387201e-14,-74.4540039708803,0.4267143305502259,0.7865602684313246,-0.35984593788109875,205.1135050000001,204.09140200000002,201.20430769230754,196.01235549999984,210.58674910522677,205.80199999999985,201.01725089477293,0.3394110190509551,-5.060000000000002,-2.4470451687784167,205.40055122802656,203.62339502715338,202.7284102163711,195.69239524649817
2015-01-06,199.82,202.72,198.855,202.09,209151408,205.1335288181818,41.44067972601971,0.0,3.789561257387201e-14,-87.02845797485122,-0.06204207244749682,0.6168398002555604,-0.6788818727030572,204.7045050000001,204.189202,201.28799999999984,196.08045549999986,209.68202685505887,204.02199999999985,198.36197314494083,0.4064477314332027,-6.700000000000017,-3.244237846213449,204.8690701586907,203.4742422809905,202.64027657345076,195.73346594056287
2015-01-07,202.31,202.72,200.88,201.42,125346709,204.77234447448166,46.7441863549498,54.29394745190799,18.097982483969368,-72.61580381471384,-0.2456313674178432,0.44434556672087966,-0.6899769341387229,204.48950500000007,204.30680199999998,201.37707692307677,196.16485549999982,207.39813306070064,202.96399999999986,198.52986693929907,0.3169051066671812,-5.159999999999997,-2.48710656962452,204.62534919119636,203.42858572095165,202.63026819243711,195.798904090408
2015-01-08,205.9,206.16,203.99,204.01,147217784,204.59929152631577,53.17956401641244,100.0,51.4313158173027,-50.088558271342464,-0.10028814988842782,0.3354188233990182,-0.435706973287446,204.46100500000009,204.501602,201.5249230769229,196.26280549999984,207.64341315707327,203.03599999999986,198.42858684292645,0.28908221040726284,-1.8499999999999943,-0.8904933814681049,204.7467445063205,203.52550392797315,202.72935097448448,195.89941250741887
2015-01-09,204.25,206.42,203.51,206.4,158567288,204.6060041842105,50.24230362786538,76.70608554071795,77.00001099754202,-46.66337123084523,-0.11689630538660367,0.2449557976418938,-0.36185210302849746,204.5155000000001,204.61840199999997,201.69399999999982,196.35920549999983,206.99517818453026,202.79999999999987,198.60482181546948,0.21153261268017312,-3.5200000000000102,-1.6941810656013856,204.69943550571855,203.55391553864087,202.77543124798495,195.98250293023062
2015-01-12,202.65,204.6,201.92,204.41,144396067,204.73247128654967,47.56091180195068,55.75009047221263,77.48539200431024,-62.48146317350457,-0.25621156903460474,0.1447223243065941,-0.40093389334119883,204.4385000000001,204.70920199999998,201.78646153846137,196.44955549999983,207.05367943672766,202.98599999999985,198.91832056327203,0.10262992637120578,-5.789999999999992,-2.777777777777779,204.5042511718406,203.51846787045886,202.77163030107633,196.04884618465618
2015-01-13,202.08,205.48,200.51,204.12,214553306,205.0099607843137,46.62772996394961,3.5575160781780935,45.33789736370293,-68.11665842807692,-0.4079119998809517,0.034195459469084935,-0.44210745935003665,204.4980000000001,204.76320199999998,201.93015384615367,196.53250549999987,206.3305117113014,203.43799999999985,200.5454882886983,-0.02412795170035481,-6.639999999999986,-3.181295515523186,204.27337010785578,203.46205736573498,202.7506718071043,196.10885766540588
2015-01-14,200.86,201.1,198.57,199.65,192991092,205.05285947712414,44.653781897960755,0.0,19.769202183463616,-77.98076923076906,-0.6194389813146302,-0.09653142868765809,-0.5229075526269721,204.5655000000001,204.747202,202.0889230769229,196.60175549999985,206.6592937786521,203.14799999999985,199.6367062213476,-0.19891731896655584,-6.739999999999981,-3.2466281310211897,203.94828724044095,203.36001590041204,202.69337872204053,196.15613271351128
2015-01-15,199.0199,202.01,198.88,201.63,176613906,204.87511856209147,41.84151314854457,0.0,1.1858386927260725,-95.67403846153833,-0.9248947191180434,-0.2622040867737352,-0.6626906323443083,204.62099500000008,204.69219999999999,202.26753846153827,196.65560499999984,205.28333647953946,201.77197999999984,198.26062352046023,-0.4523201779604381,-6.520099999999985,-3.1721805974506134,203.47891702706562,203.18981527686645,202.582061185009,196.18462791039178
